-2.491699735232349722e-01,1.797966902356413488e-01,4.631350311509842277e-02,-1.551463872976263092e-01,-4.076913600034181018e-01,-3.196179545689136203e-01,-9.562945175907591744e-02,-1.726172902430280626e-02,-1.288801822772803751e-01,-1.902310836442978326e-01,-5.745579858258805656e-02,2.707231811691048207e-01,-1.881567987143596132e-01,-1.032032386945303248e-01,-2.170708022310134655e-02
1.598937648655223143e-01,-2.739601141258716788e-01,-5.908998948883063124e-02,3.413708883009664019e-01,1.043743009974846120e-01,1.289233734001807852e-01,-1.596623675355593741e-01,-1.298309104019770843e-01,1.384468089983012240e-01,2.251346820337331300e-01,1.886481447946080844e-02,-4.563133152076104954e-02,-2.592617772703514553e-02,5.268021143480565438e-02,-2.380962109740399346e-01
-2.266961885257732720e-02,-1.265842860006294590e-01,-5.913216558075353943e-03,-5.539118898005229025e-02,-6.896477683674741288e-02,1.815679438605653784e-02,-2.382015615768742489e-01,-1.209200698994566670e-01,-1.418179311358927497e-01,-5.397576142275775646e-02,5.579453164527958808e-02,-3.147218218967010595e-01,2.515758621717849031e-01,-3.432893633514682019e-01,-3.482060352521385571e-01
7.081832175423714848e-02,-3.693461959753307489e-01,8.191206906735634674e-02,2.478706174483377624e-03,-7.955593055910778477e-02,1.246704298078385315e-01,4.054301314766946968e-02,-4.185621167249333786e-03,-1.029697246444970515e-01,-2.523244982728148900e-01,4.420180785209844587e-01,4.001854645907114150e-01,1.715271913961523842e-01,-8.808252100214788993e-02,2.737874354365124052e-01
1.539514534881392949e-01,1.125222739502401877e-02,-3.967398142383295467e-01,-1.295839002401585061e-01,4.861504423463414853e-02,-2.108070196750459410e-02,-3.817886019267183184e-01,-4.770727350796324928e-02,1.662041931543886686e-01,-2.102512189602952775e-01,-1.225501106355935885e-02,1.878810730097889570e-01,5.901327801275734614e-02,-1.212235952986330939e-01,3.551036150195615027e-01
5.886348622217742882e-02,-9.533828226683460638e-02,6.066258307688250639e-02,1.638692053038717442e-02,-1.206296948019256743e-01,-7.276090874310202350e-02,-1.100874369670164776e-01,-5.652373580975009019e-03,9.622580628076042586e-02,3.640362235609226338e-02,2.580034016162457977e-01,-1.450087408600325145e-01,-3.598848036551901240e-03,3.356683823942394063e-01,5.621092367242752543e-04
-6.213700421022385484e-02,2.796525275237409791e-01,1.857948702210568126e-01,-1.417266866351512278e-01,-1.477251064202254049e-01,2.151552087142585001e-01,6.651608606604431095e-02,1.615622196371249708e-01,1.237754877473762061e-01,-2.486036320847685721e-02,-2.295753199766497055e-01,-2.383462736640866095e-02,-1.117554948550405353e-01,2.511883367635828548e-02,-1.903969185093720706e-01
2.957618269110402764e-02,5.821159065830328744e-02,1.494513271672447130e-01,-1.301841844564219919e-01,1.223549615612165298e-01,-3.174432961962565525e-01,2.914050030770000133e-01,-5.916810772688316233e-02,1.319808866581733374e-02,3.362222551446913954e-02,-1.086997508228236958e-01,-1.035424082197175660e-01,1.263243127991466597e-01,5.236801039136420449e-02,7.261845758704861542e-02
9.839160098234338292e-02,-6.367503671454806391e-02,-1.972177562030209830e-01,-1.281793621633058877e-01,-2.324643373479466923e-01,1.251069622386351277e-01,1.454852937895245724e-01,9.246626579702683923e-02,4.909746057278718129e-02,1.168205840306494186e-01,-1.067949237908661642e-01,9.447360071262915493e-02,6.307220832672715168e-03,-7.862613341731094010e-03,-2.729805376646711190e-01
2.588906166430657296e-01,1.836371989687524409e-01,-1.348191605605334777e-02,1.568369350627988601e-01,2.669414072329521215e-01,9.359695122140139489e-02,-1.641676765542363359e-01,7.155060236933756534e-02,1.292869367448080120e-01,-1.153892355770581579e-01,8.030127920577262435e-02,1.515931376032123024e-01,2.905355443740199606e-01,-7.696357012531759856e-02,-3.127082282528618196e-01
6.192911897887591888e-01,-4.734729168814583167e-02,-2.218764951851399658e-01,3.972771711949271700e-01,5.783950646969833187e-01,-3.053800037551809843e-01,1.361032742231159109e-01,-2.655688101398829271e-01,-2.514165757638994747e-01,-8.025478371983822690e-02,4.782398723357677017e-01,-3.158818008351170215e-01,8.300005972847475377e-02,-1.099200593700397077e-01,-5.569352621118715818e-02
-9.903918150335944137e-02,1.003990451706738146e-01,-1.206642299352911341e-01,-1.206748117957167077e-01,-3.848516121164762827e-01,4.084257084439327917e-02,-1.464972281686786337e-01,-1.095461028965906240e-02,-8.803316889796454492e-02,-1.376749057096037232e-01,-1.350697513459463428e-01,3.830007907542042900e-01,-2.108737302175921202e-01,1.408787180315623083e-02,3.804765752607550677e-01
-3.323009412293407294e-01,1.575866052264191242e-01,-2.597217841139687344e-01,2.398439470535050078e-01,-1.862217552543841970e-01,-4.500031668324522977e-02,-3.397903143503243073e-01,-3.744909976929224754e-02,1.261060294099657364e-01,5.571211205263171262e-01,-2.015800150823579828e-01,-3.901504006694499899e-02,-7.055204193074963992e-02,3.620488130377638725e-01,-4.031255922595550767e-01
-4.556101332714369012e-01,-2.242181139256935185e-01,-5.937124695190062335e-02,-3.708518075747337800e-02,-4.516173413403121728e-01,4.949243062548943500e-02,-1.189755247661587745e-01,-1.578111117891164428e-01,6.691861226016519726e-02,4.514454556086834880e-01,2.462235682317434338e-01,-2.289188122823487825e-01,-9.585612774652463308e-02,2.748250240421007407e-01,1.340609552251633696e-01
1.099554090428691566e-01,-4.776359769874241601e-02,1.094726977197989400e-02,-1.620490664570392869e-01,-1.194844578717413341e-01,-1.098346697768815133e-01,1.908407812335438658e-01,3.572396989194240313e-02,-2.794980354540187450e-01,-1.514950758176724643e-01,-2.115146089686237019e-01,1.758971590802000107e-01,-4.034194255268741536e-01,-4.871197415319188095e-02,1.797447437614411447e-01
-1.932757617862526922e-01,1.760500778812494616e-01,-2.931285836568587322e-01,-4.520086768455239823e-01,-2.492018747953344271e-01,1.720174775140709267e-01,4.897181352155624556e-01,4.538164623593793912e-01,-5.803860458287968260e-02,4.668897087229242904e-02,-2.295003148387736724e-01,7.518266481122930223e-02,-2.882334216708345442e-01,7.400821127203300112e-03,-1.472315221460388512e-01
-2.262871378820752455e-01,-1.880778521897992217e-01,-2.478622466153040105e-01,-1.622409431976186145e-01,-2.312873249149701160e-01,2.148579410282141500e-01,4.133696836382095285e-01,1.967661891519449646e-01,-1.555519459222012568e-01,-9.151678361099231662e-02,7.375164165069823807e-02,6.864864863098768533e-02,-3.656612192133699701e-01,1.443391004121597765e-01,1.762576769100646368e-01
